Model,Member,Var,Season,Stat,value,Rank
ACCESS-ESM1-5,r3i1p1f1,tasmin,DJF,BIAS,0,NA
ACCESS-ESM1-5,r3i1p1f1,tasmin,MAM,RMSE,0.1,NA
ACCESS-ESM1-5,r3i1p1f1,tasmin,MAM,BIAS,0,NA
ACCESS-ESM1-5,r3i1p1f1,tasmin,JJA,RMSE,0.1,NA
ACCESS-ESM1-5,r3i1p1f1,tasmin,JJA,BIAS,0,NA
ACCESS-ESM1-5,r3i1p1f1,tasmin,SON,RMSE,0.1,NA
ACCESS-ESM1-5,r3i1p1f1,tasmin,SON,BIAS,-0.1,NA
AWI-CM-1-1-MR,r1i1p1f1,tasmin,DJF,RMSE,0.1,NA
AWI-CM-1-1-MR,r1i1p1f1,tasmin,DJF,BIAS,-0.1,NA
AWI-CM-1-1-MR,r1i1p1f1,tasmin,MAM,RMSE,0.3,NA
AWI-CM-1-1-MR,r1i1p1f1,tasmin,MAM,BIAS,-0.2,NA
AWI-CM-1-1-MR,r1i1p1f1,tasmin,JJA,RMSE,0.1,NA
AWI-CM-1-1-MR,r1i1p1f1,tasmin,JJA,BIAS,-0.1,NA
AWI-CM-1-1-MR,r1i1p1f1,tasmin,SON,RMSE,0.2,NA
AWI-CM-1-1-MR,r1i1p1f1,tasmin,SON,BIAS,-0.1,NA
AWI-CM-1-1-MR,r5i1p1f1,tasmin,DJF,RMSE,0.1,NA
AWI-CM-1-1-MR,r5i1p1f1,tasmin,DJF,BIAS,0.1,NA
AWI-CM-1-1-MR,r5i1p1f1,tasmin,MAM,RMSE,0.2,NA
AWI-CM-1-1-MR,r5i1p1f1,tasmin,MAM,BIAS,0.2,NA
AWI-CM-1-1-MR,r5i1p1f1,tasmin,JJA,RMSE,0.1,NA
AWI-CM-1-1-MR,r5i1p1f1,tasmin,JJA,BIAS,0.1,NA
AWI-CM-1-1-MR,r5i1p1f1,tasmin,SON,RMSE,0.1,NA
AWI-CM-1-1-MR,r5i1p1f1,tasmin,SON,BIAS,0.1,NA
BCC-CSM2-MR,r1i1p1f1,tasmin,DJF,RMSE,0.1,NA
BCC-CSM2-MR,r1i1p1f1,tasmin,DJF,BIAS,0,NA
BCC-CSM2-MR,r1i1p1f1,tasmin,MAM,RMSE,0,NA
BCC-CSM2-MR,r1i1p1f1,tasmin,MAM,BIAS,0,NA
BCC-CSM2-MR,r1i1p1f1,tasmin,JJA,RMSE,0,NA
BCC-CSM2-MR,r1i1p1f1,tasmin,JJA,BIAS,0,NA
BCC-CSM2-MR,r1i1p1f1,tasmin,SON,RMSE,0,NA
BCC-CSM2-MR,r1i1p1f1,tasmin,SON,BIAS,0,NA
CESM2-LENS,r3i1p1f1,tasmin,DJF,RMSE,0.1,NA
CESM2-LENS,r3i1p1f1,tasmin,DJF,BIAS,0.1,NA
CESM2-LENS,r3i1p1f1,tasmin,MAM,RMSE,0.2,NA
CESM2-LENS,r3i1p1f1,tasmin,MAM,BIAS,0.1,NA
CESM2-LENS,r3i1p1f1,tasmin,JJA,RMSE,0.1,NA
CESM2-LENS,r3i1p1f1,tasmin,JJA,BIAS,0,NA
CESM2-LENS,r3i1p1f1,tasmin,SON,RMSE,0.1,NA
CESM2-LENS,r3i1p1f1,tasmin,SON,BIAS,0.1,NA
CESM2-LENS,r5i1p1f1,tasmin,DJF,RMSE,0.1,NA
CESM2-LENS,r5i1p1f1,tasmin,DJF,BIAS,0,NA
CESM2-LENS,r5i1p1f1,tasmin,MAM,RMSE,0.1,NA
CESM2-LENS,r5i1p1f1,tasmin,MAM,BIAS,0.1,NA
CESM2-LENS,r5i1p1f1,tasmin,JJA,RMSE,0.1,NA
CESM2-LENS,r5i1p1f1,tasmin,JJA,BIAS,0,NA
CESM2-LENS,r5i1p1f1,tasmin,SON,RMSE,0.1,NA
CESM2-LENS,r5i1p1f1,tasmin,SON,BIAS,-0.1,NA
CNRM-CM6-1,r1i1p1f2,tasmin,DJF,RMSE,0.1,NA
CNRM-CM6-1,r1i1p1f2,tasmin,DJF,BIAS,0,NA
CNRM-CM6-1,r1i1p1f2,tasmin,MAM,RMSE,0,NA
CNRM-CM6-1,r1i1p1f2,tasmin,MAM,BIAS,0,NA
CNRM-CM6-1,r1i1p1f2,tasmin,JJA,RMSE,0,NA
CNRM-CM6-1,r1i1p1f2,tasmin,JJA,BIAS,0,NA
CNRM-CM6-1,r1i1p1f2,tasmin,SON,RMSE,0,NA
CNRM-CM6-1,r1i1p1f2,tasmin,SON,BIAS,0,NA
CNRM-CM6-1-HR,r1i1p1f2,tasmin,DJF,RMSE,0.1,NA
CNRM-CM6-1-HR,r1i1p1f2,tasmin,DJF,BIAS,0,NA
CNRM-CM6-1-HR,r1i1p1f2,tasmin,MAM,RMSE,0,NA
CNRM-CM6-1-HR,r1i1p1f2,tasmin,MAM,BIAS,0,NA
CNRM-CM6-1-HR,r1i1p1f2,tasmin,JJA,RMSE,0,NA
CNRM-CM6-1-HR,r1i1p1f2,tasmin,JJA,BIAS,0,NA
CNRM-CM6-1-HR,r1i1p1f2,tasmin,SON,RMSE,0,NA
CNRM-CM6-1-HR,r1i1p1f2,tasmin,SON,BIAS,0,NA
CNRM-ESM2-1,r1i1p1f2,tasmin,DJF,RMSE,0.1,NA
CNRM-ESM2-1,r1i1p1f2,tasmin,DJF,BIAS,0,NA
CNRM-ESM2-1,r1i1p1f2,tasmin,MAM,RMSE,0,NA
CNRM-ESM2-1,r1i1p1f2,tasmin,MAM,BIAS,0,NA
CNRM-ESM2-1,r1i1p1f2,tasmin,JJA,RMSE,0,NA
CNRM-ESM2-1,r1i1p1f2,tasmin,JJA,BIAS,0,NA
CNRM-ESM2-1,r1i1p1f2,tasmin,SON,RMSE,0,NA
CNRM-ESM2-1,r1i1p1f2,tasmin,SON,BIAS,0,NA
GFDL-CM4,r1i1p1f1,tasmin,DJF,RMSE,0.1,NA
GFDL-CM4,r1i1p1f1,tasmin,DJF,BIAS,0,NA
GFDL-CM4,r1i1p1f1,tasmin,MAM,RMSE,0,NA
GFDL-CM4,r1i1p1f1,tasmin,MAM,BIAS,0,NA
GFDL-CM4,r1i1p1f1,tasmin,JJA,RMSE,0,NA
GFDL-CM4,r1i1p1f1,tasmin,JJA,BIAS,0,NA
GFDL-CM4,r1i1p1f1,tasmin,SON,RMSE,0,NA
GFDL-CM4,r1i1p1f1,tasmin,SON,BIAS,0,NA
HadGEM3-GC31-LL,r1i1p1f3,tasmin,DJF,RMSE,0.1,NA
HadGEM3-GC31-LL,r1i1p1f3,tasmin,DJF,BIAS,0,NA
HadGEM3-GC31-LL,r1i1p1f3,tasmin,MAM,RMSE,0.2,NA
HadGEM3-GC31-LL,r1i1p1f3,tasmin,MAM,BIAS,0.1,NA
HadGEM3-GC31-LL,r1i1p1f3,tasmin,JJA,RMSE,0.1,NA
HadGEM3-GC31-LL,r1i1p1f3,tasmin,JJA,BIAS,0,NA
HadGEM3-GC31-LL,r1i1p1f3,tasmin,SON,RMSE,0.1,NA
HadGEM3-GC31-LL,r1i1p1f3,tasmin,SON,BIAS,0,NA
HadGEM3-GC31-LL,r2i1p1f3,tasmin,DJF,RMSE,0.1,NA
HadGEM3-GC31-LL,r2i1p1f3,tasmin,DJF,BIAS,0,NA
HadGEM3-GC31-LL,r2i1p1f3,tasmin,MAM,RMSE,0.2,NA
HadGEM3-GC31-LL,r2i1p1f3,tasmin,MAM,BIAS,-0.1,NA
HadGEM3-GC31-LL,r2i1p1f3,tasmin,JJA,RMSE,0.1,NA
HadGEM3-GC31-LL,r2i1p1f3,tasmin,JJA,BIAS,0,NA
HadGEM3-GC31-LL,r2i1p1f3,tasmin,SON,RMSE,0.1,NA
HadGEM3-GC31-LL,r2i1p1f3,tasmin,SON,BIAS,0,NA
INM-CM4-8,r1i1p1f1,tasmin,DJF,RMSE,0.1,NA
INM-CM4-8,r1i1p1f1,tasmin,DJF,BIAS,0,NA
INM-CM4-8,r1i1p1f1,tasmin,MAM,RMSE,0,NA
INM-CM4-8,r1i1p1f1,tasmin,MAM,BIAS,0,NA
INM-CM4-8,r1i1p1f1,tasmin,JJA,RMSE,0,NA
INM-CM4-8,r1i1p1f1,tasmin,JJA,BIAS,0,NA
INM-CM4-8,r1i1p1f1,tasmin,SON,RMSE,0,NA
INM-CM4-8,r1i1p1f1,tasmin,SON,BIAS,0,NA
KACE-1-0-G,r2i1p1f1,tasmin,DJF,RMSE,0.1,NA
KACE-1-0-G,r2i1p1f1,tasmin,DJF,BIAS,0.1,NA
KACE-1-0-G,r2i1p1f1,tasmin,MAM,RMSE,0.1,NA
KACE-1-0-G,r2i1p1f1,tasmin,MAM,BIAS,0.1,NA
KACE-1-0-G,r2i1p1f1,tasmin,JJA,RMSE,0.1,NA
KACE-1-0-G,r2i1p1f1,tasmin,JJA,BIAS,0.1,NA
KACE-1-0-G,r2i1p1f1,tasmin,SON,RMSE,0.2,NA
KACE-1-0-G,r2i1p1f1,tasmin,SON,BIAS,0.1,NA
MPI-ESM1-2-HR,r1i1p1f1,tasmin,DJF,RMSE,0.1,NA
MPI-ESM1-2-HR,r1i1p1f1,tasmin,DJF,BIAS,0,NA
MPI-ESM1-2-HR,r1i1p1f1,tasmin,MAM,RMSE,0.1,NA
MPI-ESM1-2-HR,r1i1p1f1,tasmin,MAM,BIAS,0,NA
MPI-ESM1-2-HR,r1i1p1f1,tasmin,JJA,RMSE,0.1,NA
MPI-ESM1-2-HR,r1i1p1f1,tasmin,JJA,BIAS,0,NA
MPI-ESM1-2-HR,r1i1p1f1,tasmin,SON,RMSE,0.1,NA
MPI-ESM1-2-HR,r1i1p1f1,tasmin,SON,BIAS,0,NA
MPI-ESM1-2-HR,r3i1p1f1,tasmin,DJF,RMSE,0.1,NA
MPI-ESM1-2-HR,r3i1p1f1,tasmin,DJF,BIAS,0.1,NA
MPI-ESM1-2-HR,r3i1p1f1,tasmin,MAM,RMSE,0.2,NA
MPI-ESM1-2-HR,r3i1p1f1,tasmin,MAM,BIAS,0.1,NA
MPI-ESM1-2-HR,r3i1p1f1,tasmin,JJA,RMSE,0.1,NA
MPI-ESM1-2-HR,r3i1p1f1,tasmin,JJA,BIAS,0,NA
MPI-ESM1-2-HR,r3i1p1f1,tasmin,SON,RMSE,0.1,NA
MPI-ESM1-2-HR,r3i1p1f1,tasmin,SON,BIAS,0,NA
MPI-ESM1-2-HR,r4i1p1f1,tasmin,DJF,RMSE,0.1,NA
MPI-ESM1-2-HR,r4i1p1f1,tasmin,DJF,BIAS,0,NA
MPI-ESM1-2-HR,r4i1p1f1,tasmin,MAM,RMSE,0.1,NA
MPI-ESM1-2-HR,r4i1p1f1,tasmin,MAM,BIAS,0,NA
MPI-ESM1-2-HR,r4i1p1f1,tasmin,JJA,RMSE,0.1,NA
MPI-ESM1-2-HR,r4i1p1f1,tasmin,JJA,BIAS,0,NA
MPI-ESM1-2-HR,r4i1p1f1,tasmin,SON,RMSE,0.1,NA
MPI-ESM1-2-HR,r4i1p1f1,tasmin,SON,BIAS,0.1,NA
MPI-ESM1-2-HR,r7i1p1f1,tasmin,DJF,RMSE,0.1,NA
MPI-ESM1-2-HR,r7i1p1f1,tasmin,DJF,BIAS,-0.1,NA
MPI-ESM1-2-HR,r7i1p1f1,tasmin,MAM,RMSE,0.1,NA
MPI-ESM1-2-HR,r7i1p1f1,tasmin,MAM,BIAS,0,NA
MPI-ESM1-2-HR,r7i1p1f1,tasmin,JJA,RMSE,0.1,NA
MPI-ESM1-2-HR,r7i1p1f1,tasmin,JJA,BIAS,0,NA
MPI-ESM1-2-HR,r7i1p1f1,tasmin,SON,RMSE,0.1,NA
MPI-ESM1-2-HR,r7i1p1f1,tasmin,SON,BIAS,-0.1,NA
MPI-ESM1-2-HR,r9i1p1f1,tasmin,DJF,RMSE,0.1,NA
MPI-ESM1-2-HR,r9i1p1f1,tasmin,DJF,BIAS,0,NA
MPI-ESM1-2-HR,r9i1p1f1,tasmin,MAM,RMSE,0.2,NA
MPI-ESM1-2-HR,r9i1p1f1,tasmin,MAM,BIAS,0.1,NA
MPI-ESM1-2-HR,r9i1p1f1,tasmin,JJA,RMSE,0.2,NA
MPI-ESM1-2-HR,r9i1p1f1,tasmin,JJA,BIAS,0.1,NA
MPI-ESM1-2-HR,r9i1p1f1,tasmin,SON,RMSE,0.3,NA
MPI-ESM1-2-HR,r9i1p1f1,tasmin,SON,BIAS,0.2,NA
MPI-ESM1-2-HR,r10i1p1f1,tasmin,DJF,RMSE,0.1,NA
MPI-ESM1-2-HR,r10i1p1f1,tasmin,DJF,BIAS,-0.1,NA
MPI-ESM1-2-HR,r10i1p1f1,tasmin,MAM,RMSE,0.1,NA
MPI-ESM1-2-HR,r10i1p1f1,tasmin,MAM,BIAS,-0.1,NA
MPI-ESM1-2-HR,r10i1p1f1,tasmin,JJA,RMSE,0.1,NA
MPI-ESM1-2-HR,r10i1p1f1,tasmin,JJA,BIAS,-0.1,NA
MPI-ESM1-2-HR,r10i1p1f1,tasmin,SON,RMSE,0.1,NA
MPI-ESM1-2-HR,r10i1p1f1,tasmin,SON,BIAS,0,NA
MPI-ESM1-2-LR,r2i1p1f1,tasmin,DJF,RMSE,0.1,NA
MPI-ESM1-2-LR,r2i1p1f1,tasmin,DJF,BIAS,0,NA
MPI-ESM1-2-LR,r2i1p1f1,tasmin,MAM,RMSE,0.1,NA
MPI-ESM1-2-LR,r2i1p1f1,tasmin,MAM,BIAS,0,NA
MPI-ESM1-2-LR,r2i1p1f1,tasmin,JJA,RMSE,0.1,NA
MPI-ESM1-2-LR,r2i1p1f1,tasmin,JJA,BIAS,0,NA
MPI-ESM1-2-LR,r2i1p1f1,tasmin,SON,RMSE,0.2,NA
MPI-ESM1-2-LR,r2i1p1f1,tasmin,SON,BIAS,-0.1,NA
MPI-ESM1-2-LR,r3i1p1f1,tasmin,DJF,RMSE,0.1,NA
MPI-ESM1-2-LR,r3i1p1f1,tasmin,DJF,BIAS,0,NA
MPI-ESM1-2-LR,r3i1p1f1,tasmin,MAM,RMSE,0.2,NA
MPI-ESM1-2-LR,r3i1p1f1,tasmin,MAM,BIAS,0.1,NA
MPI-ESM1-2-LR,r3i1p1f1,tasmin,JJA,RMSE,0.1,NA
MPI-ESM1-2-LR,r3i1p1f1,tasmin,JJA,BIAS,0.1,NA
MPI-ESM1-2-LR,r3i1p1f1,tasmin,SON,RMSE,0.1,NA
MPI-ESM1-2-LR,r3i1p1f1,tasmin,SON,BIAS,-0.1,NA
MPI-ESM1-2-LR,r5i1p1f1,tasmin,DJF,RMSE,0.1,NA
MPI-ESM1-2-LR,r5i1p1f1,tasmin,DJF,BIAS,0.1,NA
MPI-ESM1-2-LR,r5i1p1f1,tasmin,MAM,RMSE,0.1,NA
MPI-ESM1-2-LR,r5i1p1f1,tasmin,MAM,BIAS,-0.1,NA
MPI-ESM1-2-LR,r5i1p1f1,tasmin,JJA,RMSE,0.1,NA
MPI-ESM1-2-LR,r5i1p1f1,tasmin,JJA,BIAS,0,NA
MPI-ESM1-2-LR,r5i1p1f1,tasmin,SON,RMSE,0.2,NA
MPI-ESM1-2-LR,r5i1p1f1,tasmin,SON,BIAS,0.1,NA
MPI-ESM1-2-LR,r8i1p1f1,tasmin,DJF,RMSE,0.1,NA
MPI-ESM1-2-LR,r8i1p1f1,tasmin,DJF,BIAS,0,NA
MPI-ESM1-2-LR,r8i1p1f1,tasmin,MAM,RMSE,0.1,NA
MPI-ESM1-2-LR,r8i1p1f1,tasmin,MAM,BIAS,0,NA
MPI-ESM1-2-LR,r8i1p1f1,tasmin,JJA,RMSE,0.1,NA
MPI-ESM1-2-LR,r8i1p1f1,tasmin,JJA,BIAS,-0.1,NA
MPI-ESM1-2-LR,r8i1p1f1,tasmin,SON,RMSE,0.1,NA
MPI-ESM1-2-LR,r8i1p1f1,tasmin,SON,BIAS,0,NA
MRI-ESM2-0,r2i1p1f1,tasmin,DJF,RMSE,0.1,NA
MRI-ESM2-0,r2i1p1f1,tasmin,DJF,BIAS,-0.1,NA
MRI-ESM2-0,r2i1p1f1,tasmin,MAM,RMSE,0.1,NA
MRI-ESM2-0,r2i1p1f1,tasmin,MAM,BIAS,0,NA
MRI-ESM2-0,r2i1p1f1,tasmin,JJA,RMSE,0.1,NA
MRI-ESM2-0,r2i1p1f1,tasmin,JJA,BIAS,-0.1,NA
MRI-ESM2-0,r2i1p1f1,tasmin,SON,RMSE,0.1,NA
MRI-ESM2-0,r2i1p1f1,tasmin,SON,BIAS,0,NA
MRI-ESM2-0,r3i1p1f1,tasmin,DJF,RMSE,0.1,NA
MRI-ESM2-0,r3i1p1f1,tasmin,DJF,BIAS,0,NA
MRI-ESM2-0,r3i1p1f1,tasmin,MAM,RMSE,0.1,NA
MRI-ESM2-0,r3i1p1f1,tasmin,MAM,BIAS,0,NA
MRI-ESM2-0,r3i1p1f1,tasmin,JJA,RMSE,0.1,NA
MRI-ESM2-0,r3i1p1f1,tasmin,JJA,BIAS,0,NA
MRI-ESM2-0,r3i1p1f1,tasmin,SON,RMSE,0.2,NA
MRI-ESM2-0,r3i1p1f1,tasmin,SON,BIAS,-0.1,NA
MRI-ESM2-0,r5i1p1f1,tasmin,DJF,RMSE,0.1,NA
MRI-ESM2-0,r5i1p1f1,tasmin,DJF,BIAS,0.1,NA
MRI-ESM2-0,r5i1p1f1,tasmin,MAM,RMSE,0.1,NA
MRI-ESM2-0,r5i1p1f1,tasmin,MAM,BIAS,0.1,NA
MRI-ESM2-0,r5i1p1f1,tasmin,JJA,RMSE,0,NA
MRI-ESM2-0,r5i1p1f1,tasmin,JJA,BIAS,0,NA
MRI-ESM2-0,r5i1p1f1,tasmin,SON,RMSE,0,NA
MRI-ESM2-0,r5i1p1f1,tasmin,SON,BIAS,0,NA
NorESM2-LM,r1i1p1f1,tasmin,DJF,RMSE,0.1,NA
NorESM2-LM,r1i1p1f1,tasmin,DJF,BIAS,0.1,NA
NorESM2-LM,r1i1p1f1,tasmin,MAM,RMSE,0.1,NA
NorESM2-LM,r1i1p1f1,tasmin,MAM,BIAS,0,NA
NorESM2-LM,r1i1p1f1,tasmin,JJA,RMSE,0.1,NA
NorESM2-LM,r1i1p1f1,tasmin,JJA,BIAS,0,NA
NorESM2-LM,r1i1p1f1,tasmin,SON,RMSE,0.1,NA
NorESM2-LM,r1i1p1f1,tasmin,SON,BIAS,0,NA
TaiESM1,r1i1p1f1,tasmin,DJF,RMSE,0.1,NA
TaiESM1,r1i1p1f1,tasmin,DJF,BIAS,0,NA
TaiESM1,r1i1p1f1,tasmin,MAM,RMSE,0,NA
TaiESM1,r1i1p1f1,tasmin,MAM,BIAS,0,NA
TaiESM1,r1i1p1f1,tasmin,JJA,RMSE,0,NA
TaiESM1,r1i1p1f1,tasmin,JJA,BIAS,0,NA
TaiESM1,r1i1p1f1,tasmin,SON,RMSE,0,NA
TaiESM1,r1i1p1f1,tasmin,SON,BIAS,0,NA
ACCESS-CM2,r1i1p1f1,tasmin,DJF,RMSE,0.2,NA
ACCESS-CM2,r1i1p1f1,tasmin,DJF,BIAS,-0.1,NA
ACCESS-CM2,r1i1p1f1,tasmin,MAM,RMSE,0.1,NA
ACCESS-CM2,r1i1p1f1,tasmin,MAM,BIAS,0,NA
ACCESS-CM2,r1i1p1f1,tasmin,JJA,RMSE,0.1,NA
ACCESS-CM2,r1i1p1f1,tasmin,JJA,BIAS,0,NA
ACCESS-CM2,r1i1p1f1,tasmin,SON,RMSE,0.1,NA
ACCESS-CM2,r1i1p1f1,tasmin,SON,BIAS,0,NA
ACCESS-CM2,r2i1p1f1,tasmin,DJF,RMSE,0.2,NA
ACCESS-CM2,r2i1p1f1,tasmin,DJF,BIAS,0.1,NA
ACCESS-CM2,r2i1p1f1,tasmin,MAM,RMSE,0.1,NA
ACCESS-CM2,r2i1p1f1,tasmin,MAM,BIAS,0.1,NA
ACCESS-CM2,r2i1p1f1,tasmin,JJA,RMSE,0.1,NA
ACCESS-CM2,r2i1p1f1,tasmin,JJA,BIAS,0.1,NA
ACCESS-CM2,r2i1p1f1,tasmin,SON,RMSE,0.1,NA
ACCESS-CM2,r2i1p1f1,tasmin,SON,BIAS,0.1,NA
ACCESS-ESM1-5,r2i1p1f1,tasmin,DJF,RMSE,0.2,NA
ACCESS-ESM1-5,r2i1p1f1,tasmin,DJF,BIAS,-0.1,NA
ACCESS-ESM1-5,r2i1p1f1,tasmin,MAM,RMSE,0.2,NA
ACCESS-ESM1-5,r2i1p1f1,tasmin,MAM,BIAS,-0.1,NA
ACCESS-ESM1-5,r2i1p1f1,tasmin,JJA,RMSE,0.1,NA
ACCESS-ESM1-5,r2i1p1f1,tasmin,JJA,BIAS,0,NA
ACCESS-ESM1-5,r2i1p1f1,tasmin,SON,RMSE,0.1,NA
ACCESS-ESM1-5,r2i1p1f1,tasmin,SON,BIAS,0.1,NA
ACCESS-ESM1-5,r4i1p1f1,tasmin,DJF,RMSE,0.2,NA
ACCESS-ESM1-5,r4i1p1f1,tasmin,DJF,BIAS,0.2,NA
ACCESS-ESM1-5,r4i1p1f1,tasmin,MAM,RMSE,0.1,NA
ACCESS-ESM1-5,r4i1p1f1,tasmin,MAM,BIAS,0,NA
ACCESS-ESM1-5,r4i1p1f1,tasmin,JJA,RMSE,0.1,NA
ACCESS-ESM1-5,r4i1p1f1,tasmin,JJA,BIAS,0,NA
ACCESS-ESM1-5,r4i1p1f1,tasmin,SON,RMSE,0.1,NA
ACCESS-ESM1-5,r4i1p1f1,tasmin,SON,BIAS,0,NA
ACCESS-ESM1-5,r5i1p1f1,tasmin,DJF,RMSE,0.2,NA
ACCESS-ESM1-5,r5i1p1f1,tasmin,DJF,BIAS,-0.1,NA
ACCESS-ESM1-5,r5i1p1f1,tasmin,MAM,RMSE,0.1,NA
ACCESS-ESM1-5,r5i1p1f1,tasmin,MAM,BIAS,0,NA
ACCESS-ESM1-5,r5i1p1f1,tasmin,JJA,RMSE,0.1,NA
ACCESS-ESM1-5,r5i1p1f1,tasmin,JJA,BIAS,-0.1,NA
ACCESS-ESM1-5,r5i1p1f1,tasmin,SON,RMSE,0.1,NA
ACCESS-ESM1-5,r5i1p1f1,tasmin,SON,BIAS,-0.1,NA
AWI-CM-1-1-MR,r2i1p1f1,tasmin,DJF,RMSE,0.2,NA
AWI-CM-1-1-MR,r2i1p1f1,tasmin,DJF,BIAS,0.1,NA
AWI-CM-1-1-MR,r2i1p1f1,tasmin,MAM,RMSE,0.1,NA
AWI-CM-1-1-MR,r2i1p1f1,tasmin,MAM,BIAS,0,NA
AWI-CM-1-1-MR,r2i1p1f1,tasmin,JJA,RMSE,0.1,NA
AWI-CM-1-1-MR,r2i1p1f1,tasmin,JJA,BIAS,0,NA
AWI-CM-1-1-MR,r2i1p1f1,tasmin,SON,RMSE,0.1,NA
AWI-CM-1-1-MR,r2i1p1f1,tasmin,SON,BIAS,0,NA
CESM2-LENS,r1i1p1f1,tasmin,DJF,RMSE,0.2,NA
CESM2-LENS,r1i1p1f1,tasmin,DJF,BIAS,-0.1,NA
CESM2-LENS,r1i1p1f1,tasmin,MAM,RMSE,0.2,NA
CESM2-LENS,r1i1p1f1,tasmin,MAM,BIAS,0.1,NA
CESM2-LENS,r1i1p1f1,tasmin,JJA,RMSE,0.1,NA
CESM2-LENS,r1i1p1f1,tasmin,JJA,BIAS,0.1,NA
CESM2-LENS,r1i1p1f1,tasmin,SON,RMSE,0.1,NA
CESM2-LENS,r1i1p1f1,tasmin,SON,BIAS,0.1,NA
CESM2-LENS,r4i1p1f1,tasmin,DJF,RMSE,0.2,NA
CESM2-LENS,r4i1p1f1,tasmin,DJF,BIAS,-0.1,NA
CESM2-LENS,r4i1p1f1,tasmin,MAM,RMSE,0.2,NA
CESM2-LENS,r4i1p1f1,tasmin,MAM,BIAS,-0.2,NA
CESM2-LENS,r4i1p1f1,tasmin,JJA,RMSE,0.2,NA
CESM2-LENS,r4i1p1f1,tasmin,JJA,BIAS,-0.1,NA
CESM2-LENS,r4i1p1f1,tasmin,SON,RMSE,0.2,NA
CESM2-LENS,r4i1p1f1,tasmin,SON,BIAS,-0.2,NA
CESM2-LENS,r6i1p1f1,tasmin,DJF,RMSE,0.2,NA
CESM2-LENS,r6i1p1f1,tasmin,DJF,BIAS,0.1,NA
CESM2-LENS,r6i1p1f1,tasmin,MAM,RMSE,0.2,NA
CESM2-LENS,r6i1p1f1,tasmin,MAM,BIAS,0.1,NA
CESM2-LENS,r6i1p1f1,tasmin,JJA,RMSE,0.1,NA
CESM2-LENS,r6i1p1f1,tasmin,JJA,BIAS,0,NA
CESM2-LENS,r6i1p1f1,tasmin,SON,RMSE,0.1,NA
CESM2-LENS,r6i1p1f1,tasmin,SON,BIAS,0,NA
CESM2-LENS,r8i1p1f1,tasmin,DJF,RMSE,0.2,NA
CESM2-LENS,r8i1p1f1,tasmin,DJF,BIAS,0,NA
CESM2-LENS,r8i1p1f1,tasmin,MAM,RMSE,0.2,NA
CESM2-LENS,r8i1p1f1,tasmin,MAM,BIAS,-0.1,NA
CESM2-LENS,r8i1p1f1,tasmin,JJA,RMSE,0.1,NA
CESM2-LENS,r8i1p1f1,tasmin,JJA,BIAS,0,NA
CESM2-LENS,r8i1p1f1,tasmin,SON,RMSE,0.1,NA
CESM2-LENS,r8i1p1f1,tasmin,SON,BIAS,-0.1,NA
CESM2-LENS,r9i1p1f1,tasmin,DJF,RMSE,0.2,NA
CESM2-LENS,r9i1p1f1,tasmin,DJF,BIAS,0.1,NA
CESM2-LENS,r9i1p1f1,tasmin,MAM,RMSE,0.1,NA
CESM2-LENS,r9i1p1f1,tasmin,MAM,BIAS,0,NA
CESM2-LENS,r9i1p1f1,tasmin,JJA,RMSE,0.1,NA
CESM2-LENS,r9i1p1f1,tasmin,JJA,BIAS,0.1,NA
CESM2-LENS,r9i1p1f1,tasmin,SON,RMSE,0.1,NA
CESM2-LENS,r9i1p1f1,tasmin,SON,BIAS,0.1,NA
CanESM5,r1i1p1f1,tasmin,DJF,RMSE,0.2,NA
CanESM5,r1i1p1f1,tasmin,DJF,BIAS,0,NA
CanESM5,r1i1p1f1,tasmin,MAM,RMSE,0.2,NA
CanESM5,r1i1p1f1,tasmin,MAM,BIAS,0.1,NA
CanESM5,r1i1p1f1,tasmin,JJA,RMSE,0.1,NA
CanESM5,r1i1p1f1,tasmin,JJA,BIAS,0,NA
CanESM5,r1i1p1f1,tasmin,SON,RMSE,0.1,NA
CanESM5,r1i1p1f1,tasmin,SON,BIAS,0,NA
CanESM5,r2i1p1f1,tasmin,DJF,RMSE,0.2,NA
CanESM5,r2i1p1f1,tasmin,DJF,BIAS,0,NA
CanESM5,r2i1p1f1,tasmin,MAM,RMSE,0.1,NA
CanESM5,r2i1p1f1,tasmin,MAM,BIAS,0.1,NA
CanESM5,r2i1p1f1,tasmin,JJA,RMSE,0.1,NA
CanESM5,r2i1p1f1,tasmin,JJA,BIAS,0,NA
CanESM5,r2i1p1f1,tasmin,SON,RMSE,0.1,NA
CanESM5,r2i1p1f1,tasmin,SON,BIAS,0,NA
CanESM5,r4i1p1f1,tasmin,DJF,RMSE,0.2,NA
CanESM5,r4i1p1f1,tasmin,DJF,BIAS,0.1,NA
CanESM5,r4i1p1f1,tasmin,MAM,RMSE,0.1,NA
CanESM5,r4i1p1f1,tasmin,MAM,BIAS,-0.1,NA
CanESM5,r4i1p1f1,tasmin,JJA,RMSE,0.1,NA
CanESM5,r4i1p1f1,tasmin,JJA,BIAS,-0.1,NA
CanESM5,r4i1p1f1,tasmin,SON,RMSE,0.1,NA
CanESM5,r4i1p1f1,tasmin,SON,BIAS,0,NA
CanESM5,r5i1p1f1,tasmin,DJF,RMSE,0.2,NA
CanESM5,r5i1p1f1,tasmin,DJF,BIAS,0.1,NA
