Model,Member,Var,Season,RMSE,BIAS,Both
MPI-ESM1-2-LR,r7i1p1f1,DTR,SON,0.1,0,0.1
MPI-ESM1-2-LR,r8i1p1f1,DTR,DJF,0.1,0,0.1
MPI-ESM1-2-LR,r8i1p1f1,DTR,MAM,0.1,0,0.1
MPI-ESM1-2-LR,r8i1p1f1,DTR,JJA,0.1,0,0.1
MPI-ESM1-2-LR,r8i1p1f1,DTR,SON,0.1,0,0.1
MPI-ESM1-2-LR,r10i1p1f1,DTR,DJF,0.1,0,0.1
MPI-ESM1-2-LR,r10i1p1f1,DTR,MAM,0.1,0,0.1
MPI-ESM1-2-LR,r10i1p1f1,DTR,JJA,0.1,0,0.1
MPI-ESM1-2-LR,r10i1p1f1,DTR,SON,0.1,0,0.1
MRI-ESM2-0,r1i1p1f1,DTR,DJF,0.1,0,0.1
MRI-ESM2-0,r1i1p1f1,DTR,MAM,0.1,0,0.1
MRI-ESM2-0,r1i1p1f1,DTR,JJA,0.1,0,0.1
MRI-ESM2-0,r1i1p1f1,DTR,SON,0.1,0,0.1
MRI-ESM2-0,r2i1p1f1,DTR,DJF,0.1,0,0.1
MRI-ESM2-0,r2i1p1f1,DTR,MAM,0.1,0,0.1
MRI-ESM2-0,r2i1p1f1,DTR,JJA,0.1,0,0.1
MRI-ESM2-0,r2i1p1f1,DTR,SON,0.1,0,0.1
MRI-ESM2-0,r3i1p1f1,DTR,DJF,0.1,0,0.1
MRI-ESM2-0,r3i1p1f1,DTR,MAM,0.1,0,0.1
MRI-ESM2-0,r3i1p1f1,DTR,JJA,0.1,0,0.1
MRI-ESM2-0,r3i1p1f1,DTR,SON,0.1,0,0.1
MRI-ESM2-0,r4i1p1f1,DTR,DJF,0.1,0,0.1
MRI-ESM2-0,r4i1p1f1,DTR,MAM,0.1,0,0.1
MRI-ESM2-0,r4i1p1f1,DTR,JJA,0.1,0.1,0.14142135623730953
MRI-ESM2-0,r4i1p1f1,DTR,SON,0.1,0,0.1
MRI-ESM2-0,r5i1p1f1,DTR,DJF,0.1,0,0.1
MRI-ESM2-0,r5i1p1f1,DTR,MAM,0.1,0,0.1
MRI-ESM2-0,r5i1p1f1,DTR,JJA,0.1,0,0.1
MRI-ESM2-0,r5i1p1f1,DTR,SON,0.1,0,0.1
NorESM2-LM,r1i1p1f1,DTR,DJF,0,0,0
NorESM2-LM,r1i1p1f1,DTR,MAM,0.1,0,0.1
NorESM2-LM,r1i1p1f1,DTR,JJA,0.1,-0.1,0.14142135623730953
NorESM2-LM,r1i1p1f1,DTR,SON,0.1,0,0.1
NorESM2-LM,r2i1p1f1,DTR,DJF,0,0,0
NorESM2-LM,r2i1p1f1,DTR,MAM,0,0,0
NorESM2-LM,r2i1p1f1,DTR,JJA,0.1,0,0.1
NorESM2-LM,r2i1p1f1,DTR,SON,0.1,0,0.1
NorESM2-LM,r3i1p1f1,DTR,DJF,0.1,0,0.1
NorESM2-LM,r3i1p1f1,DTR,MAM,0.1,0,0.1
NorESM2-LM,r3i1p1f1,DTR,JJA,0.1,0,0.1
NorESM2-LM,r3i1p1f1,DTR,SON,0.1,0,0.1
NorESM2-MM,r1i1p1f1,DTR,DJF,0.1,0,0.1
NorESM2-MM,r1i1p1f1,DTR,MAM,0.1,0,0.1
NorESM2-MM,r1i1p1f1,DTR,JJA,0.1,0.1,0.14142135623730953
NorESM2-MM,r1i1p1f1,DTR,SON,0.1,0,0.1
NorESM2-MM,r2i1p1f1,DTR,DJF,0.1,0,0.1
NorESM2-MM,r2i1p1f1,DTR,MAM,0.1,0,0.1
NorESM2-MM,r2i1p1f1,DTR,JJA,0.1,-0.1,0.14142135623730953
NorESM2-MM,r2i1p1f1,DTR,SON,0.1,0,0.1
TaiESM1,r1i1p1f1,DTR,DJF,0,0,0
TaiESM1,r1i1p1f1,DTR,MAM,0,0,0
TaiESM1,r1i1p1f1,DTR,JJA,0,0,0
TaiESM1,r1i1p1f1,DTR,SON,0,0,0
ACCESS-CM2,r1i1p1f1,pr,Annual,10.6155546251715,0.8306623862918076,10.648004507887851
ACCESS-CM2,r1i1p1f1,tasmax,Annual,0.2645751311064591,0.1,0.28284271247461906
ACCESS-CM2,r1i1p1f1,tasmin,Annual,0.2645751311064591,0.1,0.28284271247461906
ACCESS-CM2,r1i1p1f1,DTR,Annual,0.2,0,0.2
ACCESS-CM2,r2i1p1f1,pr,Annual,10.638138934982942,2.705549851693737,10.976793703081059
ACCESS-CM2,r2i1p1f1,tasmax,Annual,0.316227766016838,0.2,0.3741657386773942
ACCESS-CM2,r2i1p1f1,tasmin,Annual,0.2645751311064591,0.2,0.33166247903554
ACCESS-CM2,r2i1p1f1,DTR,Annual,0.17320508075688776,0,0.17320508075688776
ACCESS-CM2,r3i1p1f1,pr,Annual,10.332956982393762,2.9171904291629644,10.73685242517564
ACCESS-CM2,r3i1p1f1,tasmax,Annual,0.316227766016838,0.14142135623730953,0.3464101615137755
ACCESS-CM2,r3i1p1f1,tasmin,Annual,0.2,0.17320508075688776,0.2645751311064591
ACCESS-CM2,r3i1p1f1,DTR,Annual,0.17320508075688776,0,0.17320508075688776
ACCESS-ESM1-5,r1i1p1f1,pr,Annual,9.89343216482531,1.9078784028338913,10.075713374247998
ACCESS-ESM1-5,r1i1p1f1,tasmax,Annual,0.2645751311064591,0.17320508075688776,0.316227766016838
ACCESS-ESM1-5,r1i1p1f1,tasmin,Annual,0.2,0.17320508075688776,0.2645751311064591
ACCESS-ESM1-5,r1i1p1f1,DTR,Annual,0.2,0,0.2
ACCESS-ESM1-5,r2i1p1f1,pr,Annual,10.822661410207749,1.4352700094407325,10.917417276993675
ACCESS-ESM1-5,r2i1p1f1,tasmax,Annual,0.36055512754639896,0.17320508075688776,0.4000000000000001
ACCESS-ESM1-5,r2i1p1f1,tasmin,Annual,0.316227766016838,0.17320508075688776,0.360555127546399
ACCESS-ESM1-5,r2i1p1f1,DTR,Annual,0.2,0,0.2
ACCESS-ESM1-5,r3i1p1f1,pr,Annual,11.145851246091526,2.812472222085047,11.495216396397243
ACCESS-ESM1-5,r3i1p1f1,tasmax,Annual,0.2645751311064591,0.14142135623730953,0.30000000000000004
ACCESS-ESM1-5,r3i1p1f1,tasmin,Annual,0.2,0.1,0.223606797749979
ACCESS-ESM1-5,r3i1p1f1,DTR,Annual,0.2,0,0.2
ACCESS-ESM1-5,r4i1p1f1,pr,Annual,11.542963224406462,2.240535650240808,11.758401251870938
ACCESS-ESM1-5,r4i1p1f1,tasmax,Annual,0.2645751311064591,0.223606797749979,0.3464101615137755
ACCESS-ESM1-5,r4i1p1f1,tasmin,Annual,0.2645751311064591,0.2,0.33166247903554
ACCESS-ESM1-5,r4i1p1f1,DTR,Annual,0.2,0,0.2
ACCESS-ESM1-5,r5i1p1f1,pr,Annual,10.497618777608569,1.8601075237738274,10.661144403862092
ACCESS-ESM1-5,r5i1p1f1,tasmax,Annual,0.36055512754639896,0.223606797749979,0.42426406871192857
ACCESS-ESM1-5,r5i1p1f1,tasmin,Annual,0.2645751311064591,0.17320508075688776,0.316227766016838
ACCESS-ESM1-5,r5i1p1f1,DTR,Annual,0.2,0,0.2
AWI-CM-1-1-MR,r1i1p1f1,pr,Annual,11.725612990372827,2.3302360395462087,11.954915307102766
AWI-CM-1-1-MR,r1i1p1f1,tasmax,Annual,0.4,0.44721359549995793,0.6000000000000001
AWI-CM-1-1-MR,r1i1p1f1,tasmin,Annual,0.3872983346207417,0.2645751311064591,0.46904157598234303
AWI-CM-1-1-MR,r1i1p1f1,DTR,Annual,0.2,0,0.2
AWI-CM-1-1-MR,r2i1p1f1,pr,Annual,11.913437790998868,2.4351591323771844,12.159769734661918
AWI-CM-1-1-MR,r2i1p1f1,tasmax,Annual,0.2,0,0.2
AWI-CM-1-1-MR,r2i1p1f1,tasmin,Annual,0.2645751311064591,0.1,0.28284271247461906
AWI-CM-1-1-MR,r2i1p1f1,DTR,Annual,0.2,0,0.2
AWI-CM-1-1-MR,r3i1p1f1,pr,Annual,12.33369368842927,4.473253849269009,13.119832316001602
AWI-CM-1-1-MR,r3i1p1f1,tasmax,Annual,0.45825756949558405,0.45825756949558405,0.6480740698407862
AWI-CM-1-1-MR,r3i1p1f1,tasmin,Annual,0.3872983346207417,0.3872983346207417,0.5477225575051662
AWI-CM-1-1-MR,r3i1p1f1,DTR,Annual,0.2,0.14142135623730953,0.24494897427831783
AWI-CM-1-1-MR,r4i1p1f1,pr,Annual,12.328016872149389,3.570714214271425,12.834718539960274
AWI-CM-1-1-MR,r4i1p1f1,tasmax,Annual,0.42426406871192857,0.2645751311064591,0.5
AWI-CM-1-1-MR,r4i1p1f1,tasmin,Annual,0.3872983346207417,0.24494897427831783,0.45825756949558405
AWI-CM-1-1-MR,r4i1p1f1,DTR,Annual,0.2,0.1,0.223606797749979
AWI-CM-1-1-MR,r5i1p1f1,pr,Annual,12.118168178400563,4.376071297408213,12.884098726725126
AWI-CM-1-1-MR,r5i1p1f1,tasmax,Annual,0.36055512754639896,0.24494897427831783,0.43588989435406744
AWI-CM-1-1-MR,r5i1p1f1,tasmin,Annual,0.2645751311064591,0.2645751311064591,0.37416573867739417
AWI-CM-1-1-MR,r5i1p1f1,DTR,Annual,0.17320508075688776,0,0.17320508075688776
BCC-CSM2-MR,r1i1p1f1,pr,Annual,6.282515419798028,0.9695359714832659,6.356886030125127
BCC-CSM2-MR,r1i1p1f1,tasmax,Annual,0,0,0
BCC-CSM2-MR,r1i1p1f1,tasmin,Annual,0.1,0,0.1
BCC-CSM2-MR,r1i1p1f1,DTR,Annual,0,0,0
CanESM5,r1i1p1f1,pr,Annual,10.350845376103344,2.215851980616034,10.58536725862641
CanESM5,r1i1p1f1,tasmax,Annual,0.2,0.14142135623730953,0.24494897427831783
CanESM5,r1i1p1f1,tasmin,Annual,0.316227766016838,0.1,0.33166247903554
CanESM5,r1i1p1f1,DTR,Annual,0.2,0,0.2
CanESM5,r2i1p1f1,pr,Annual,12.08056290079233,2.9580398915498076,12.437443467208203
CanESM5,r2i1p1f1,tasmax,Annual,0.36055512754639896,0.17320508075688776,0.4000000000000001
CanESM5,r2i1p1f1,tasmin,Annual,0.2645751311064591,0.1,0.28284271247461906
CanESM5,r2i1p1f1,DTR,Annual,0.2,0.14142135623730953,0.24494897427831783
CanESM5,r3i1p1f1,pr,Annual,12.444275792507977,3.7013511046643495,12.983065893693986
CanESM5,r3i1p1f1,tasmax,Annual,0.3464101615137755,0.223606797749979,0.4123105625617661
CanESM5,r3i1p1f1,tasmin,Annual,0.3872983346207417,0.223606797749979,0.447213595499958
CanESM5,r3i1p1f1,DTR,Annual,0.2,0,0.2
CanESM5,r4i1p1f1,pr,Annual,11.625403218813531,3.2171415884290826,12.062338081814818
CanESM5,r4i1p1f1,tasmax,Annual,0.36055512754639896,0.17320508075688776,0.4
CanESM5,r4i1p1f1,tasmin,Annual,0.2645751311064591,0.17320508075688776,0.316227766016838
CanESM5,r4i1p1f1,DTR,Annual,0.2,0.14142135623730953,0.24494897427831783
CanESM5,r5i1p1f1,pr,Annual,12.2417319036156,3.2526911934581184,12.66649122685521
CanESM5,r5i1p1f1,tasmax,Annual,0.2645751311064591,0.1,0.28284271247461906
CanESM5,r5i1p1f1,tasmin,Annual,0.24494897427831783,0.14142135623730953,0.28284271247461906
CanESM5,r5i1p1f1,DTR,Annual,0.2,0.1,0.223606797749979
CanESM5,r6i1p1f1,pr,Annual,11.890752709563849,2.181742422927143,12.0892514243025
CanESM5,r6i1p1f1,tasmax,Annual,0.3872983346207417,0.24494897427831783,0.45825756949558405
CanESM5,r6i1p1f1,tasmin,Annual,0.3872983346207417,0.24494897427831783,0.45825756949558405
CanESM5,r6i1p1f1,DTR,Annual,0.2,0,0.2
CanESM5,r7i1p1f1,pr,Annual,12.32923355282071,3.6742346141747673,12.865068985434942
CanESM5,r7i1p1f1,tasmax,Annual,0.36055512754639896,0.17320508075688776,0.4
CanESM5,r7i1p1f1,tasmin,Annual,0.2645751311064591,0.14142135623730953,0.30000000000000004
CanESM5,r7i1p1f1,DTR,Annual,0.2,0.1,0.223606797749979
CESM2-LENS,r10i1p1f1,pr,Annual,11.114405067298923,3.2480763537823427,11.579291860904101
CESM2-LENS,r10i1p1f1,tasmax,Annual,0.47958315233127197,0.223606797749979,0.5291502622129182
CESM2-LENS,r10i1p1f1,tasmin,Annual,0.42426406871192857,0.31622776601683794,0.5291502622129182
CESM2-LENS,r10i1p1f1,DTR,Annual,0.2,0,0.2
CESM2-LENS,r1i1p1f1,pr,Annual,10.804165863221463,3.083828789021855,11.235657524150511
CESM2-LENS,r1i1p1f1,tasmax,Annual,0.316227766016838,0.2,0.3741657386773942
CESM2-LENS,r1i1p1f1,tasmin,Annual,0.316227766016838,0.2,0.3741657386773942
CESM2-LENS,r1i1p1f1,DTR,Annual,0.2,0,0.2
CESM2-LENS,r2i1p1f1,pr,Annual,11.455129855222069,2.1656407827707715,11.6580444329227
CESM2-LENS,r2i1p1f1,tasmax,Annual,0.46904157598234303,0.31622776601683794,0.5656854249492381
CESM2-LENS,r2i1p1f1,tasmin,Annual,0.46904157598234303,0.4123105625617661,0.6244997998398399
CESM2-LENS,r2i1p1f1,DTR,Annual,0.2,0,0.2
CESM2-LENS,r3i1p1f1,pr,Annual,10.768936809174804,2.8583211855912904,11.141813137905338
CESM2-LENS,r3i1p1f1,tasmax,Annual,0.2645751311064591,0.17320508075688776,0.316227766016838
CESM2-LENS,r3i1p1f1,tasmin,Annual,0.2645751311064591,0.17320508075688776,0.316227766016838
CESM2-LENS,r3i1p1f1,DTR,Annual,0.2,0,0.2
CESM2-LENS,r4i1p1f1,pr,Annual,10.534704552098269,2.6019223662515376,10.851267207105352
CESM2-LENS,r4i1p1f1,tasmax,Annual,0.4,0.24494897427831783,0.46904157598234303
CESM2-LENS,r4i1p1f1,tasmin,Annual,0.4,0.31622776601683794,0.5099019513592785
CESM2-LENS,r4i1p1f1,DTR,Annual,0.2,0,0.2
CESM2-LENS,r5i1p1f1,pr,Annual,11.088282103193443,1.849324200890693,11.24144118874444
CESM2-LENS,r5i1p1f1,tasmax,Annual,0.2,0.14142135623730953,0.24494897427831783
CESM2-LENS,r5i1p1f1,tasmin,Annual,0.2,0.14142135623730953,0.24494897427831783
CESM2-LENS,r5i1p1f1,DTR,Annual,0.2,0,0.2
CESM2-LENS,r6i1p1f1,pr,Annual,10.469957019969089,3.0083217912982647,10.893576088686396
CESM2-LENS,r6i1p1f1,tasmax,Annual,0.316227766016838,0.14142135623730953,0.3464101615137755
CESM2-LENS,r6i1p1f1,tasmin,Annual,0.316227766016838,0.14142135623730953,0.3464101615137755
CESM2-LENS,r6i1p1f1,DTR,Annual,0.2,0,0.2
CESM2-LENS,r7i1p1f1,pr,Annual,10.885311203635844,2.1977260975835913,11.104953849521394
CESM2-LENS,r7i1p1f1,tasmax,Annual,0.3872983346207417,0.1,0.4
CESM2-LENS,r7i1p1f1,tasmin,Annual,0.3464101615137755,0.1,0.36055512754639896
CESM2-LENS,r7i1p1f1,DTR,Annual,0.2,0,0.2
CESM2-LENS,r8i1p1f1,pr,Annual,12.21597314993775,2.3473389188611002,12.43945336419571
CESM2-LENS,r8i1p1f1,tasmax,Annual,0.316227766016838,0.14142135623730953,0.3464101615137755
CESM2-LENS,r8i1p1f1,tasmin,Annual,0.316227766016838,0.14142135623730953,0.3464101615137755
CESM2-LENS,r8i1p1f1,DTR,Annual,0.2,0,0.2
CESM2-LENS,r9i1p1f1,pr,Annual,11.780916772475733,2.23159136044214,11.990412836929345
CESM2-LENS,r9i1p1f1,tasmax,Annual,0.4,0.17320508075688776,0.43588989435406744
CESM2-LENS,r9i1p1f1,tasmin,Annual,0.2645751311064591,0.17320508075688776,0.316227766016838
CESM2-LENS,r9i1p1f1,DTR,Annual,0.2,0,0.2
CNRM-CM6-1,r1i1p1f2,pr,Annual,6.45445582524197,0.8602325267042628,6.511528238439882
CNRM-CM6-1,r1i1p1f2,tasmax,Annual,0.1,0,0.1
CNRM-CM6-1,r1i1p1f2,tasmin,Annual,0.1,0,0.1
CNRM-CM6-1,r1i1p1f2,DTR,Annual,0,0,0
CNRM-CM6-1-HR,r1i1p1f2,pr,Annual,6.905794668247818,1.0770329614269007,6.98927750200262
CNRM-CM6-1-HR,r1i1p1f2,tasmax,Annual,0.1,0,0.1
CNRM-CM6-1-HR,r1i1p1f2,tasmin,Annual,0.1,0,0.1
CNRM-CM6-1-HR,r1i1p1f2,DTR,Annual,0,0,0
CNRM-ESM2-1,r1i1p1f2,pr,Annual,6.6257075093909785,0.8485281374238571,6.679820356865894
CNRM-ESM2-1,r1i1p1f2,tasmax,Annual,0.1,0,0.1
CNRM-ESM2-1,r1i1p1f2,tasmin,Annual,0.1,0,0.1
CNRM-ESM2-1,r1i1p1f2,DTR,Annual,0,0,0
EC-Earth3,r1i1p1f1,pr,Annual,11.122050170719426,2.2226110770892866,11.34195750300626
EC-Earth3,r1i1p1f1,tasmax,Annual,1.161895003862225,1.1224972160321822,1.6155494421403511
EC-Earth3,r1i1p1f1,tasmin,Annual,1.224744871391589,1.161895003862225,1.6881943016134133
EC-Earth3,r1i1p1f1,DTR,Annual,0.2,0.1,0.223606797749979
EC-Earth3,r2i1p1f1,pr,Annual,9.910600385445878,2.0273134932713295,10.11582918005242
EC-Earth3,r2i1p1f1,tasmax,Annual,0.4,0.4,0.5656854249492381
EC-Earth3,r2i1p1f1,tasmin,Annual,0.36055512754639896,0.36055512754639896,0.5099019513592785
EC-Earth3,r2i1p1f1,DTR,Annual,0.2,0,0.2
EC-Earth3,r3i1p1f1,pr,Annual,10.47807234180028,3.1480152477394387,10.940749517286282
EC-Earth3,r3i1p1f1,tasmax,Annual,0.316227766016838,0.24494897427831783,0.4000000000000001
EC-Earth3,r3i1p1f1,tasmin,Annual,0.316227766016838,0.316227766016838,0.44721359549995804
EC-Earth3,r3i1p1f1,DTR,Annual,0.2,0,0.2
EC-Earth3,r4i1p1f1,pr,Annual,10.570714261581381,2.3173260452512934,10.821737383618215
EC-Earth3,r4i1p1f1,tasmax,Annual,0.5567764362830022,0.5567764362830022,0.7874007874011811
EC-Earth3,r4i1p1f1,tasmin,Annual,0.6164414002968976,0.5567764362830022,0.8306623862918074
EC-Earth3,r4i1p1f1,DTR,Annual,0.2,0.1,0.223606797749979
EC-Earth3-Veg,r1i1p1f1,pr,Annual,11.976643937263894,2.611512971440119,12.25805857385255
EC-Earth3-Veg,r1i1p1f1,tasmax,Annual,0.5099019513592785,0.44721359549995793,0.6782329983125268
EC-Earth3-Veg,r1i1p1f1,tasmin,Annual,0.574456264653803,0.46904157598234303,0.7416198487095664
EC-Earth3-Veg,r1i1p1f1,DTR,Annual,0.2,0.1,0.223606797749979
EC-Earth3-Veg,r2i1p1f1,pr,Annual,11.95951504033504,2.9,12.306096050332128
EC-Earth3-Veg,r2i1p1f1,tasmax,Annual,0.4,0.2645751311064591,0.479583152331272
EC-Earth3-Veg,r2i1p1f1,tasmin,Annual,0.4,0.30000000000000004,0.5
EC-Earth3-Veg,r2i1p1f1,DTR,Annual,0.2,0,0.2
EC-Earth3-Veg,r3i1p1f1,pr,Annual,11.00272693471941,1.905255888325765,11.166467659918244
EC-Earth3-Veg,r3i1p1f1,tasmax,Annual,0.7071067811865476,0.5567764362830022,0.9
EC-Earth3-Veg,r3i1p1f1,tasmin,Annual,0.754983443527075,0.574456264653803,0.9486832980505139
EC-Earth3-Veg,r3i1p1f1,DTR,Annual,0.2,0,0.2
EC-Earth3-Veg,r4i1p1f1,pr,Annual,10.591506030777682,1.8841443681416772,10.757787876696584
EC-Earth3-Veg,r4i1p1f1,tasmax,Annual,1.0099504938362078,0.9055385138137417,1.3564659966250538
EC-Earth3-Veg,r4i1p1f1,tasmin,Annual,1.1135528725660044,0.9165151389911681,1.4422205101855958
EC-Earth3-Veg,r4i1p1f1,DTR,Annual,0.2,0.1,0.223606797749979
EC-Earth3-Veg,r5i1p1f1,pr,Annual,10.696728471827264,3.5425979167836705,11.268096556206821
EC-Earth3-Veg,r5i1p1f1,tasmax,Annual,0.36055512754639896,0.24494897427831783,0.43588989435406744
EC-Earth3-Veg,r5i1p1f1,tasmin,Annual,0.36055512754639896,0.17320508075688776,0.4000000000000001
EC-Earth3-Veg,r5i1p1f1,DTR,Annual,0.2,0,0.2
FGOALS-g3,r1i1p1f1,pr,Annual,9.767804256842988,1.8083141320025122,9.933780750550115
FGOALS-g3,r1i1p1f1,tasmax,Annual,0.2645751311064591,0.1,0.28284271247461906
FGOALS-g3,r1i1p1f1,tasmin,Annual,0.223606797749979,0.1,0.24494897427831783
FGOALS-g3,r1i1p1f1,DTR,Annual,0.2,0,0.2
FGOALS-g3,r3i1p1f1,pr,Annual,9.849873095629201,1.1916375287812986,9.92169340384997
FGOALS-g3,r3i1p1f1,tasmax,Annual,0.2645751311064591,0.1,0.28284271247461906
FGOALS-g3,r3i1p1f1,tasmin,Annual,0.24494897427831783,0.1,0.2645751311064591
FGOALS-g3,r3i1p1f1,DTR,Annual,0.17320508075688776,0,0.17320508075688776
FGOALS-g3,r4i1p1f1,pr,Annual,10.251829105091442,1.928730152198591,10.431682510506155
FGOALS-g3,r4i1p1f1,tasmax,Annual,0.316227766016838,0.14142135623730953,0.3464101615137755
FGOALS-g3,r4i1p1f1,tasmin,Annual,0.2645751311064591,0.14142135623730953,0.30000000000000004
FGOALS-g3,r4i1p1f1,DTR,Annual,0.2,0,0.2
FGOALS-g3,r5i1p1f1,pr,Annual,10.405287117614776,2.5337718918639855,10.709341716464182
FGOALS-g3,r5i1p1f1,tasmax,Annual,0.2645751311064591,0.24494897427831783,0.360555127546399
FGOALS-g3,r5i1p1f1,tasmin,Annual,0.3464101615137755,0.223606797749979,0.4123105625617661
FGOALS-g3,r5i1p1f1,DTR,Annual,0.2,0.1,0.223606797749979
GFDL-CM4,r1i1p1f1,pr,Annual,6.3992187023104625,1.1224972160321824,6.496922348312314
GFDL-CM4,r1i1p1f1,tasmax,Annual,0.1,0,0.1
GFDL-CM4,r1i1p1f1,tasmin,Annual,0.1,0,0.1
GFDL-CM4,r1i1p1f1,DTR,Annual,0,0,0
GFDL-ESM4,r1i1p1f1,pr,Annual,6.076183012385324,0.9643650760992956,6.15223536610881
GFDL-ESM4,r1i1p1f1,tasmax,Annual,0,0,0
GFDL-ESM4,r1i1p1f1,tasmin,Annual,0,0,0
GFDL-ESM4,r1i1p1f1,DTR,Annual,0,0,0
HadGEM3-GC31-LL,r1i1p1f3,pr,Annual,10.935721283939163,3.0298514815086235,11.347686988985908
HadGEM3-GC31-LL,r1i1p1f3,tasmax,Annual,0.316227766016838,0.2,0.37416573867739417
HadGEM3-GC31-LL,r1i1p1f3,tasmin,Annual,0.2645751311064591,0.1,0.28284271247461906
HadGEM3-GC31-LL,r1i1p1f3,DTR,Annual,0.2,0.14142135623730953,0.24494897427831783
HadGEM3-GC31-LL,r2i1p1f3,pr,Annual,11.034038245356957,2.6457513110645907,11.346805717910218
HadGEM3-GC31-LL,r2i1p1f3,tasmax,Annual,0.2645751311064591,0.223606797749979,0.3464101615137755
HadGEM3-GC31-LL,r2i1p1f3,tasmin,Annual,0.2645751311064591,0.1,0.28284271247461906
HadGEM3-GC31-LL,r2i1p1f3,DTR,Annual,0.2,0,0.2
HadGEM3-GC31-LL,r3i1p1f3,pr,Annual,9.830055951010655,2.3811761799581315,10.114346246792227
HadGEM3-GC31-LL,r3i1p1f3,tasmax,Annual,0.2,0.14142135623730953,0.24494897427831783
HadGEM3-GC31-LL,r3i1p1f3,tasmin,Annual,0.2645751311064591,0.17320508075688776,0.316227766016838
HadGEM3-GC31-LL,r3i1p1f3,DTR,Annual,0.2,0.1,0.223606797749979
HadGEM3-GC31-MM,r1i1p1f3,pr,Annual,9.898484732523459,2.9,10.314552825983297
HadGEM3-GC31-MM,r1i1p1f3,tasmax,Annual,0.2,0.14142135623730953,0.24494897427831783
HadGEM3-GC31-MM,r1i1p1f3,tasmin,Annual,0.2645751311064591,0.1,0.28284271247461906
HadGEM3-GC31-MM,r1i1p1f3,DTR,Annual,0.2,0.1,0.223606797749979
HadGEM3-GC31-MM,r2i1p1f3,pr,Annual,9.466255859631092,2.2181073012818833,9.72265395866787
HadGEM3-GC31-MM,r2i1p1f3,tasmax,Annual,0.2,0,0.2
HadGEM3-GC31-MM,r2i1p1f3,tasmin,Annual,0.2645751311064591,0,0.2645751311064591
HadGEM3-GC31-MM,r2i1p1f3,DTR,Annual,0.2,0.1,0.223606797749979
INM-CM4-8,r1i1p1f1,pr,Annual,7.202083032012336,0.714142842854285,7.23740284908889
INM-CM4-8,r1i1p1f1,tasmax,Annual,0,0,0
INM-CM4-8,r1i1p1f1,tasmin,Annual,0.1,0,0.1
INM-CM4-8,r1i1p1f1,DTR,Annual,0,0,0
INM-CM5-0,r1i1p1f1,pr,Annual,9.84377976185977,1.161895003862225,9.912113800799505
INM-CM5-0,r1i1p1f1,tasmax,Annual,0.2,0.1,0.223606797749979
INM-CM5-0,r1i1p1f1,tasmin,Annual,0.2645751311064591,0.1,0.28284271247461906
INM-CM5-0,r1i1p1f1,DTR,Annual,0.2,0,0.2
INM-CM5-0,r2i1p1f1,pr,Annual,12.145369487998297,2.5573423705088842,12.411688039908189
INM-CM5-0,r2i1p1f1,tasmax,Annual,0.31622776601683794,0.24494897427831783,0.4000000000000001
INM-CM5-0,r2i1p1f1,tasmin,Annual,0.6480740698407861,0.33166247903554,0.7280109889280518
INM-CM5-0,r2i1p1f1,DTR,Annual,0.2,0.14142135623730953,0.24494897427831783
INM-CM5-0,r3i1p1f1,pr,Annual,9.422313940853382,1.772004514666935,9.587491851365508
INM-CM5-0,r3i1p1f1,tasmax,Annual,0.2,0.1,0.223606797749979
INM-CM5-0,r3i1p1f1,tasmin,Annual,1.8,1.319090595827292,2.23159136044214
INM-CM5-0,r3i1p1f1,DTR,Annual,0.2,0,0.2
INM-CM5-0,r4i1p1f1,pr,Annual,9.365361712181755,1.705872210923198,9.51945376584182
INM-CM5-0,r4i1p1f1,tasmax,Annual,0.2,0.1,0.223606797749979
INM-CM5-0,r4i1p1f1,tasmin,Annual,1.014889156509222,0.5830951894845301,1.1704699910719625
INM-CM5-0,r4i1p1f1,DTR,Annual,0.2,0,0.2
INM-CM5-0,r5i1p1f1,pr,Annual,10.918791141880131,1.407124727947029,11.009087155618309
INM-CM5-0,r5i1p1f1,tasmax,Annual,0.46904157598234303,0.31622776601683794,0.5656854249492381
INM-CM5-0,r5i1p1f1,tasmin,Annual,0.7211102550927978,0.4,0.8246211251235321
INM-CM5-0,r5i1p1f1,DTR,Annual,0.2645751311064591,0,0.2645751311064591
IPSL-CM6A-LR,r10i1p1f1,pr,Annual,11.910499569707394,2.8337254630609507,12.242957159118053
IPSL-CM6A-LR,r10i1p1f1,tasmax,Annual,0.2,0.1,0.223606797749979
IPSL-CM6A-LR,r10i1p1f1,tasmin,Annual,0.2645751311064591,0.14142135623730953,0.30000000000000004
IPSL-CM6A-LR,r10i1p1f1,DTR,Annual,0.2645751311064591,0.1,0.28284271247461906
IPSL-CM6A-LR,r1i1p1f1,pr,Annual,11.615076409563564,1.5264337522473748,11.714947716485975
IPSL-CM6A-LR,r1i1p1f1,tasmax,Annual,0.42426406871192857,0.14142135623730953,0.447213595499958
IPSL-CM6A-LR,r1i1p1f1,tasmin,Annual,1.1874342087037917,0.7810249675906655,1.4212670403551897
IPSL-CM6A-LR,r1i1p1f1,DTR,Annual,0.2645751311064591,0.1,0.28284271247461906
IPSL-CM6A-LR,r2i1p1f1,pr,Annual,11.248999955551605,1.9874606914351791,11.423221962301179
IPSL-CM6A-LR,r2i1p1f1,tasmax,Annual,0.2,0.1,0.223606797749979
